population,border_color,name,set_or_source,collector_number,scryfall_id,card_pk,matched_printing,census,image_url,image_w,image_h,aspect_ratio,bleed_class,prod_layout_class,placement,avg_r,avg_g,avg_b,brightness,saturation,mean_std_r,uniform,classifier_verdict,left_r,left_g,left_b,left_brightness,left_saturation,left_std_r,left_n_px,right_r,right_g,right_b,right_brightness,right_saturation,right_std_r,right_n_px,top_r,top_g,top_b,top_brightness,top_saturation,top_std_r,top_n_px,bottom_r,bottom_g,bottom_b,bottom_brightness,bottom_saturation,bottom_std_r,bottom_n_px
scryfall,borderless,Aerith Gainsborough,fin,519,024a8033-fb41-40a4-b71d-0aa533e0f378,,,sample,https://cards.scryfall.io/normal/front/0/2/024a8033-fb41-40a4-b71d-0aa533e0f378.jpg?1782686167,488,680,0.71765,trimmed,,production,121.64,134.1,106.97,120.91,27.13,42.06,False,borderless,173.38,195.07,154.26,174.24,40.81,63.17,1022,173.53,195.23,154.65,174.47,40.57,62.93,1533,,,,,,,0,18.01,12.01,12.01,14.01,6.0,0.09,377
scryfall,borderless,Aerith Gainsborough,fin,519,024a8033-fb41-40a4-b71d-0aa533e0f378,,,sample,https://cards.scryfall.io/normal/front/0/2/024a8033-fb41-40a4-b71d-0aa533e0f378.jpg?1782686167,488,680,0.71765,trimmed,,cardspace,154.68,167.02,141.37,154.36,25.65,36.8,False,borderless,183.53,204.51,163.71,183.92,40.79,45.89,4760,198.34,224.26,177.49,200.03,46.78,9.65,4760,213.88,221.65,206.9,214.14,14.75,61.12,3410,22.97,17.65,17.37,19.33,5.59,30.54,3410
scryfall,borderless,Aggravated Assault,wot,39,01499449-5614-428f-8fc1-1fa74f7114ad,,,sample,https://cards.scryfall.io/normal/front/0/1/01499449-5614-428f-8fc1-1fa74f7114ad.jpg?1782696232,488,680,0.71765,trimmed,,raw,116.23,66.58,52.95,78.59,63.27,42.48,False,borderless,104.72,59.54,50.11,71.46,54.61,60.39,4760,191.72,150.09,119.6,153.8,72.13,60.95,4760,95.89,28.63,20.08,48.2,75.81,31.22,3410,72.57,28.04,22.02,40.88,50.55,17.35,3410
scryfall,borderless,Aggravated Assault,wot,39,01499449-5614-428f-8fc1-1fa74f7114ad,,,sample,https://cards.scryfall.io/normal/front/0/1/01499449-5614-428f-8fc1-1fa74f7114ad.jpg?1782696232,488,680,0.71765,trimmed,,production,118.45,74.97,60.06,84.5,58.39,40.24,False,borderless,94.75,50.1,42.87,62.57,51.88,59.02,1022,189.61,148.81,117.32,151.91,72.29,61.7,1533,,,,,,,0,71,26,20,39.0,51,0.0,377
scryfall,borderless,Aggravated Assault,wot,39,01499449-5614-428f-8fc1-1fa74f7114ad,,,sample,https://cards.scryfall.io/normal/front/0/1/01499449-5614-428f-8fc1-1fa74f7114ad.jpg?1782696232,488,680,0.71765,trimmed,,cardspace,116.23,66.58,52.95,78.59,63.27,42.48,False,borderless,104.72,59.54,50.11,71.46,54.61,60.39,4760,191.72,150.09,119.6,153.8,72.13,60.95,4760,95.89,28.63,20.08,48.2,75.81,31.22,3410,72.57,28.04,22.02,40.88,50.55,17.35,3410
scryfall,black,Admiral Beckett Brass,plst,XLN-217,0004311b-646a-4df8-a4b4-9171642e9ef4,,,sample,https://cards.scryfall.io/normal/front/0/0/0004311b-646a-4df8-a4b4-9171642e9ef4.jpg?1782738974,488,680,0.71765,trimmed,,raw,83.62,73.04,40.53,65.73,43.09,71.89,False,borderless,93.47,80.39,38.55,70.8,54.92,78.86,4760,121.73,104.37,50.76,92.29,70.97,81.68,4760,85.91,76.61,45.94,69.49,39.96,85.35,3410,33.38,30.77,26.86,30.34,6.53,41.66,3410
scryfall,black,Admiral Beckett Brass,plst,XLN-217,0004311b-646a-4df8-a4b4-9171642e9ef4,,,sample,https://cards.scryfall.io/normal/front/0/0/0004311b-646a-4df8-a4b4-9171642e9ef4.jpg?1782738974,488,680,0.71765,trimmed,,production,22,19,14,18.33,8,0.0,True,black,22,19,14,18.33,8,0.0,1022,22,19,14,18.33,8,0.0,1533,,,,,,,0,22,19,14,18.33,8,0.0,377
scryfall,black,Admiral Beckett Brass,plst,XLN-217,0004311b-646a-4df8-a4b4-9171642e9ef4,,,sample,https://cards.scryfall.io/normal/front/0/0/0004311b-646a-4df8-a4b4-9171642e9ef4.jpg?1782738974,488,680,0.71765,trimmed,,cardspace,83.62,73.04,40.53,65.73,43.09,71.89,False,borderless,93.47,80.39,38.55,70.8,54.92,78.86,4760,121.73,104.37,50.76,92.29,70.97,81.68,4760,85.91,76.61,45.94,69.49,39.96,85.35,3410,33.38,30.77,26.86,30.34,6.53,41.66,3410
scryfall,black,Essence Warden,prm,95481,000a7263-37e6-4246-82f9-94459517a5cc,,,sample,https://cards.scryfall.io/normal/front/0/0/000a7263-37e6-4246-82f9-94459517a5cc.jpg?1782739128,488,680,0.71765,trimmed,,raw,32.61,44.84,34.92,37.45,12.23,39.96,False,borderless,48.45,67.78,51.76,56.0,19.33,49.94,4760,59.71,82.81,64.11,68.88,23.1,50.97,4760,14.89,21.29,16.4,17.53,6.4,27.71,3410,7.38,7.46,7.39,7.41,0.08,31.23,3410
scryfall,black,Essence Warden,prm,95481,000a7263-37e6-4246-82f9-94459517a5cc,,,sample,https://cards.scryfall.io/normal/front/0/0/000a7263-37e6-4246-82f9-94459517a5cc.jpg?1782739128,488,680,0.71765,trimmed,,production,0.11,0.11,0.11,0.11,0.0,0.41,True,black,0,0,0,0.0,0,0.0,1022,0,0,0,0.0,0,0.0,1533,,,,,,,0,0.33,0.33,0.33,0.33,0.0,1.22,377
scryfall,black,Essence Warden,prm,95481,000a7263-37e6-4246-82f9-94459517a5cc,,,sample,https://cards.scryfall.io/normal/front/0/0/000a7263-37e6-4246-82f9-94459517a5cc.jpg?1782739128,488,680,0.71765,trimmed,,cardspace,32.61,44.84,34.92,37.45,12.23,39.96,False,borderless,48.45,67.78,51.76,56.0,19.33,49.94,4760,59.71,82.81,64.11,68.88,23.1,50.97,4760,14.89,21.29,16.4,17.53,6.4,27.71,3410,7.38,7.46,7.39,7.41,0.08,31.23,3410
scryfall,black,Surge of Brilliance,who,57,0001c639-8bd0-426f-89cb-4ca61f3cc054,,,sample,https://cards.scryfall.io/normal/front/0/0/0001c639-8bd0-426f-89cb-4ca61f3cc054.jpg?1782696151,488,680,0.71765,trimmed,,raw,7.32,43.76,62.07,37.71,54.75,22.22,False,borderless,5.83,53.16,76.33,45.1,70.5,16.37,4760,8.11,70.01,101.12,59.75,93.02,17.48,4760,7.85,44.22,63.05,38.37,55.19,23.63,3410,7.48,7.64,7.77,7.63,0.29,31.41,3410
scryfall,black,Surge of Brilliance,who,57,0001c639-8bd0-426f-89cb-4ca61f3cc054,,,sample,https://cards.scryfall.io/normal/front/0/0/0001c639-8bd0-426f-89cb-4ca61f3cc054.jpg?1782696151,488,680,0.71765,trimmed,,production,0,0,0,0.0,0,0.0,True,black,0,0,0,0.0,0,0.0,1022,0,0,0,0.0,0,0.0,1533,,,,,,,0,0,0,0,0.0,0,0.0,377
scryfall,black,Surge of Brilliance,who,57,0001c639-8bd0-426f-89cb-4ca61f3cc054,,,sample,https://cards.scryfall.io/normal/front/0/0/0001c639-8bd0-426f-89cb-4ca61f3cc054.jpg?1782696151,488,680,0.71765,trimmed,,cardspace,7.32,43.76,62.07,37.71,54.75,22.22,False,borderless,5.83,53.16,76.33,45.1,70.5,16.37,4760,8.11,70.01,101.12,59.75,93.02,17.48,4760,7.85,44.22,63.05,38.37,55.19,23.63,3410,7.48,7.64,7.77,7.63,0.29,31.41,3410
scryfall,black,Behemoth Sledge,pip,211,0053d366-fc35-443b-a8dd-4ab0c3362c81,,,sample,https://cards.scryfall.io/normal/front/0/0/0053d366-fc35-443b-a8dd-4ab0c3362c81.jpg?1782693231,488,680,0.71765,trimmed,,raw,48.22,51.77,54.33,51.44,6.11,59.47,False,borderless,59.12,63.84,66.66,63.21,7.54,69.27,4760,76.78,82.97,87.4,82.38,10.63,67.31,4760,49.45,52.71,55.53,52.56,6.08,69.59,3410,7.56,7.58,7.72,7.62,0.17,31.71,3410
scryfall,black,Behemoth Sledge,pip,211,0053d366-fc35-443b-a8dd-4ab0c3362c81,,,sample,https://cards.scryfall.io/normal/front/0/0/0053d366-fc35-443b-a8dd-4ab0c3362c81.jpg?1782693231,488,680,0.71765,trimmed,,production,0,0,0,0.0,0,0.0,True,black,0,0,0,0.0,0,0.0,1022,0,0,0,0.0,0,0.0,1533,,,,,,,0,0,0,0,0.0,0,0.0,377
scryfall,black,Behemoth Sledge,pip,211,0053d366-fc35-443b-a8dd-4ab0c3362c81,,,sample,https://cards.scryfall.io/normal/front/0/0/0053d366-fc35-443b-a8dd-4ab0c3362c81.jpg?1782693231,488,680,0.71765,trimmed,,cardspace,48.22,51.77,54.33,51.44,6.11,59.47,False,borderless,59.12,63.84,66.66,63.21,7.54,69.27,4760,76.78,82.97,87.4,82.38,10.63,67.31,4760,49.45,52.71,55.53,52.56,6.08,69.59,3410,7.56,7.58,7.72,7.62,0.17,31.71,3410
scryfall,black,Birds of Paradise,sld,176,0003aa31-d42e-4972-9fb9-086aefe29a2c,,,sample,https://cards.scryfall.io/normal/front/0/0/0003aa31-d42e-4972-9fb9-086aefe29a2c.jpg?1782740889,488,680,0.71765,trimmed,,raw,48.75,63.59,49.28,53.87,14.83,43.64,False,borderless,53.84,75.47,57.84,62.38,21.63,43.27,4760,65.64,90.81,70.67,75.71,25.16,47.79,4760,40.22,56.66,40.48,45.79,16.45,37.47,3410,35.31,31.41,28.11,31.61,7.2,46.04,3410
scryfall,black,Birds of Paradise,sld,176,0003aa31-d42e-4972-9fb9-086aefe29a2c,,,sample,https://cards.scryfall.io/normal/front/0/0/0003aa31-d42e-4972-9fb9-086aefe29a2c.jpg?1782740889,488,680,0.71765,trimmed,,production,22,19,14,18.33,8,0.0,True,black,22,19,14,18.33,8,0.0,1022,22,19,14,18.33,8,0.0,1533,,,,,,,0,22,19,14,18.33,8,0.0,377
scryfall,black,Birds of Paradise,sld,176,0003aa31-d42e-4972-9fb9-086aefe29a2c,,,sample,https://cards.scryfall.io/normal/front/0/0/0003aa31-d42e-4972-9fb9-086aefe29a2c.jpg?1782740889,488,680,0.71765,trimmed,,cardspace,48.75,63.59,49.28,53.87,14.83,43.64,False,borderless,53.84,75.47,57.84,62.38,21.63,43.27,4760,65.64,90.81,70.67,75.71,25.16,47.79,4760,40.22,56.66,40.48,45.79,16.45,37.47,3410,35.31,31.41,28.11,31.61,7.2,46.04,3410
scryfall,black,Reassembling Skeleton,cmm,183,00566375-e976-4e96-b751-cf0430452c9c,,,sample,https://cards.scryfall.io/normal/front/0/0/00566375-e976-4e96-b751-cf0430452c9c.jpg?1782733181,488,680,0.71765,trimmed,,raw,17.05,18.52,17.26,17.61,1.47,32.46,False,borderless,21.77,24.4,22.15,22.77,2.63,33.01,4760,26.44,28.19,26.13,26.92,2.06,41.08,4760,14.03,15.41,14.55,14.66,1.39,28.41,3410,5.98,6.09,6.23,6.1,0.25,27.33,3410
scryfall,black,Reassembling Skeleton,cmm,183,00566375-e976-4e96-b751-cf0430452c9c,,,sample,https://cards.scryfall.io/normal/front/0/0/00566375-e976-4e96-b751-cf0430452c9c.jpg?1782733181,488,680,0.71765,trimmed,,production,0,0,0,0.0,0,0.0,True,black,0,0,0,0.0,0,0.0,1022,0,0,0,0.0,0,0.0,1533,,,,,,,0,0,0,0,0.0,0,0.0,377
scryfall,black,Reassembling Skeleton,cmm,183,00566375-e976-4e96-b751-cf0430452c9c,,,sample,https://cards.scryfall.io/normal/front/0/0/00566375-e976-4e96-b751-cf0430452c9c.jpg?1782733181,488,680,0.71765,trimmed,,cardspace,17.05,18.52,17.26,17.61,1.47,32.46,False,borderless,21.77,24.4,22.15,22.77,2.63,33.01,4760,26.44,28.19,26.13,26.92,2.06,41.08,4760,14.03,15.41,14.55,14.66,1.39,28.41,3410,5.98,6.09,6.23,6.1,0.25,27.33,3410
scryfall,black,"Gorion, Wise Mentor",clb,276,001c648a-db66-47f3-8fee-3658b9e76ac2,,,sample,https://cards.scryfall.io/normal/front/0/0/001c648a-db66-47f3-8fee-3658b9e76ac2.jpg?1782701180,488,680,0.71765,trimmed,,raw,88.51,79.26,53.85,73.87,34.67,78.64,False,borderless,93.31,81.14,49.16,74.54,44.16,84.11,4760,144.12,126.91,74.13,115.05,69.99,86.83,4760,82.32,76.47,63.05,73.95,19.28,96.67,3410,34.29,32.53,29.05,31.96,5.24,46.95,3410
scryfall,black,"Gorion, Wise Mentor",clb,276,001c648a-db66-47f3-8fee-3658b9e76ac2,,,sample,https://cards.scryfall.io/normal/front/0/0/001c648a-db66-47f3-8fee-3658b9e76ac2.jpg?1782701180,488,680,0.71765,trimmed,,production,22,19,14,18.33,8,0.0,True,black,22,19,14,18.33,8,0.0,1022,22,19,14,18.33,8,0.0,1533,,,,,,,0,22,19,14,18.33,8,0.0,377
scryfall,black,"Gorion, Wise Mentor",clb,276,001c648a-db66-47f3-8fee-3658b9e76ac2,,,sample,https://cards.scryfall.io/normal/front/0/0/001c648a-db66-47f3-8fee-3658b9e76ac2.jpg?1782701180,488,680,0.71765,trimmed,,cardspace,88.51,79.26,53.85,73.87,34.67,78.64,False,borderless,93.31,81.14,49.16,74.54,44.16,84.11,4760,144.12,126.91,74.13,115.05,69.99,86.83,4760,82.32,76.47,63.05,73.95,19.28,96.67,3410,34.29,32.53,29.05,31.96,5.24,46.95,3410
scryfall,black,"Scarlet Witch, Chaotic Avenger",msc,414,00242e12-a957-4cb2-9d26-e1124e614e72,,,sample,https://cards.scryfall.io/normal/front/0/0/00242e12-a957-4cb2-9d26-e1124e614e72.jpg?1782682330,488,680,0.71765,trimmed,,raw,74.11,44.18,37.15,51.81,36.96,60.29,False,borderless,93.32,64.01,55.01,70.78,38.31,64.33,4760,132.15,57.52,36.65,75.44,95.49,86.17,4760,49.77,39.65,41.64,43.69,10.12,66.4,3410,21.19,15.53,15.29,17.34,5.9,24.24,3410
scryfall,black,"Scarlet Witch, Chaotic Avenger",msc,414,00242e12-a957-4cb2-9d26-e1124e614e72,,,sample,https://cards.scryfall.io/normal/front/0/0/00242e12-a957-4cb2-9d26-e1124e614e72.jpg?1782682330,488,680,0.71765,trimmed,,production,52.37,26.46,25.29,34.71,27.08,40.58,False,borderless,61.31,44.55,45.46,50.44,16.75,52.08,1022,77.8,22.83,18.42,39.68,59.38,69.65,1533,,,,,,,0,18,12,12,14.0,6,0.0,377
scryfall,black,"Scarlet Witch, Chaotic Avenger",msc,414,00242e12-a957-4cb2-9d26-e1124e614e72,,,sample,https://cards.scryfall.io/normal/front/0/0/00242e12-a957-4cb2-9d26-e1124e614e72.jpg?1782682330,488,680,0.71765,trimmed,,cardspace,74.11,44.18,37.15,51.81,36.96,60.29,False,borderless,93.32,64.01,55.01,70.78,38.31,64.33,4760,132.15,57.52,36.65,75.44,95.49,86.17,4760,49.77,39.65,41.64,43.69,10.12,66.4,3410,21.19,15.53,15.29,17.34,5.9,24.24,3410
scryfall,black,Howlgeist,j22,673,00502ed1-4364-41cd-b717-1f9e38d1afe6,,,sample,https://cards.scryfall.io/normal/front/0/0/00502ed1-4364-41cd-b717-1f9e38d1afe6.jpg?1782698922,488,680,0.71765,trimmed,,raw,56.71,70.47,52.13,59.77,18.34,50.63,False,borderless,60.16,78.28,55.82,64.75,22.47,48.87,4760,74.28,100.0,70.88,81.72,29.13,50.86,4760,54.6,67.09,49.54,57.08,17.56,51.73,3410,37.82,36.51,32.29,35.54,5.53,51.06,3410
scryfall,black,Howlgeist,j22,673,00502ed1-4364-41cd-b717-1f9e38d1afe6,,,sample,https://cards.scryfall.io/normal/front/0/0/00502ed1-4364-41cd-b717-1f9e38d1afe6.jpg?1782698922,488,680,0.71765,trimmed,,production,22,19,14,18.33,8,0.0,True,black,22,19,14,18.33,8,0.0,1022,22,19,14,18.33,8,0.0,1533,,,,,,,0,22,19,14,18.33,8,0.0,377
scryfall,black,Howlgeist,j22,673,00502ed1-4364-41cd-b717-1f9e38d1afe6,,,sample,https://cards.scryfall.io/normal/front/0/0/00502ed1-4364-41cd-b717-1f9e38d1afe6.jpg?1782698922,488,680,0.71765,trimmed,,cardspace,56.71,70.47,52.13,59.77,18.34,50.63,False,borderless,60.16,78.28,55.82,64.75,22.47,48.87,4760,74.28,100.0,70.88,81.72,29.13,50.86,4760,54.6,67.09,49.54,57.08,17.56,51.73,3410,37.82,36.51,32.29,35.54,5.53,51.06,3410
scryfall,black,Tail Swipe,j25,721,003a01aa-ed73-4da9-86c2-e4ecf7633c5f,,,sample,https://cards.scryfall.io/normal/front/0/0/003a01aa-ed73-4da9-86c2-e4ecf7633c5f.jpg?1782688023,488,680,0.71765,trimmed,,raw,43.14,53.76,43.31,46.74,10.62,40.13,False,borderless,51.37,67.66,53.38,57.47,16.29,43.6,4760,57.24,77.17,60.74,65.05,19.93,46.82,4760,41.48,53.2,42.33,45.67,11.72,40.52,3410,22.47,17.01,16.78,18.75,5.68,29.6,3410
scryfall,black,Tail Swipe,j25,721,003a01aa-ed73-4da9-86c2-e4ecf7633c5f,,,sample,https://cards.scryfall.io/normal/front/0/0/003a01aa-ed73-4da9-86c2-e4ecf7633c5f.jpg?1782688023,488,680,0.71765,trimmed,,production,18,12,12,14.0,6,0.0,True,black,18,12,12,14.0,6,0.0,1022,18,12,12,14.0,6,0.0,1533,,,,,,,0,18,12,12,14.0,6,0.0,377
scryfall,black,Tail Swipe,j25,721,003a01aa-ed73-4da9-86c2-e4ecf7633c5f,,,sample,https://cards.scryfall.io/normal/front/0/0/003a01aa-ed73-4da9-86c2-e4ecf7633c5f.jpg?1782688023,488,680,0.71765,trimmed,,cardspace,43.14,53.76,43.31,46.74,10.62,40.13,False,borderless,51.37,67.66,53.38,57.47,16.29,43.6,4760,57.24,77.17,60.74,65.05,19.93,46.82,4760,41.48,53.2,42.33,45.67,11.72,40.52,3410,22.47,17.01,16.78,18.75,5.68,29.6,3410
scryfall,black,"Miara, Thorn of the Glade",cmr,566,006d1cf4-bdf2-4ed3-8583-38309807ce93,,,sample,https://cards.scryfall.io/normal/front/0/0/006d1cf4-bdf2-4ed3-8583-38309807ce93.jpg?1782705741,488,680,0.71765,trimmed,,raw,43.67,44.65,44.1,44.14,0.98,32.89,False,borderless,51.02,51.57,51.29,51.29,0.55,31.73,4760,46.92,50.11,52.64,49.89,5.72,24.86,4760,34.12,33.34,31.28,32.91,2.84,21.14,3410,42.62,43.58,41.19,42.46,2.39,53.83,3410
scryfall,black,"Miara, Thorn of the Glade",cmr,566,006d1cf4-bdf2-4ed3-8583-38309807ce93,,,sample,https://cards.scryfall.io/normal/front/0/0/006d1cf4-bdf2-4ed3-8583-38309807ce93.jpg?1782705741,488,680,0.71765,trimmed,,production,22,19,14,18.33,8,0.0,True,black,22,19,14,18.33,8,0.0,1022,22,19,14,18.33,8,0.0,1533,,,,,,,0,22,19,14,18.33,8,0.0,377
scryfall,black,"Miara, Thorn of the Glade",cmr,566,006d1cf4-bdf2-4ed3-8583-38309807ce93,,,sample,https://cards.scryfall.io/normal/front/0/0/006d1cf4-bdf2-4ed3-8583-38309807ce93.jpg?1782705741,488,680,0.71765,trimmed,,cardspace,43.67,44.65,44.1,44.14,0.98,32.89,False,borderless,51.02,51.57,51.29,51.29,0.55,31.73,4760,46.92,50.11,52.64,49.89,5.72,24.86,4760,34.12,33.34,31.28,32.91,2.84,21.14,3410,42.62,43.58,41.19,42.46,2.39,53.83,3410
scryfall,black,Second Breakfast,ltr,29,002f647a-25f8-461b-8617-52674f5d577c,,,sample,https://cards.scryfall.io/normal/front/0/0/002f647a-25f8-461b-8617-52674f5d577c.jpg?1782697236,488,680,0.71765,trimmed,,raw,63.42,59.25,47.3,56.65,16.12,73.84,False,borderless,78.94,73.39,57.36,69.89,21.58,88.39,4760,102.0,95.61,75.91,91.17,26.1,87.29,4760,65.01,59.98,47.71,57.57,17.29,87.56,3410,7.72,8.02,8.21,7.98,0.49,32.11,3410
scryfall,black,Second Breakfast,ltr,29,002f647a-25f8-461b-8617-52674f5d577c,,,sample,https://cards.scryfall.io/normal/front/0/0/002f647a-25f8-461b-8617-52674f5d577c.jpg?1782697236,488,680,0.71765,trimmed,,production,0,0,0,0.0,0,0.0,True,black,0,0,0,0.0,0,0.0,1022,0,0,0,0.0,0,0.0,1533,,,,,,,0,0,0,0,0.0,0,0.0,377
scryfall,black,Second Breakfast,ltr,29,002f647a-25f8-461b-8617-52674f5d577c,,,sample,https://cards.scryfall.io/normal/front/0/0/002f647a-25f8-461b-8617-52674f5d577c.jpg?1782697236,488,680,0.71765,trimmed,,cardspace,63.42,59.25,47.3,56.65,16.12,73.84,False,borderless,78.94,73.39,57.36,69.89,21.58,88.39,4760,102.0,95.61,75.91,91.17,26.1,87.29,4760,65.01,59.98,47.71,57.57,17.29,87.56,3410,7.72,8.02,8.21,7.98,0.49,32.11,3410
catalogue,gold,Li'l Giri Saves the Day [PSSC],Sliver of Slytherin Tokens,,,218131,Li'l Giri Saves the Day [pssc 6],full,https://cdn.proxyprints.ca/images/google_drive/full/1_AJs_dijr5cCXQTrYg7f32dwFRQtv_LY.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,raw,165.98,135.99,76.03,126.0,89.95,0.93,True,,166,136,76,126.0,90,0.0,9072,165.92,135.96,76.13,126.0,89.79,3.71,8424,166,136,76,126.0,90,0.0,6664,166,136,76,126.0,90,0.0,6664
catalogue,gold,Li'l Giri Saves the Day [PSSC],Sliver of Slytherin Tokens,,,218131,Li'l Giri Saves the Day [pssc 6],full,https://cdn.proxyprints.ca/images/google_drive/full/1_AJs_dijr5cCXQTrYg7f32dwFRQtv_LY.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,production,165.98,135.99,76.03,126.0,89.95,0.93,True,,166,136,76,126.0,90,0.0,9072,165.92,135.96,76.13,126.0,89.79,3.71,8424,166,136,76,126.0,90,0.0,6664,166,136,76,126.0,90,0.0,6664
catalogue,gold,Li'l Giri Saves the Day [PSSC],Sliver of Slytherin Tokens,,,218131,Li'l Giri Saves the Day [pssc 6],full,https://cdn.proxyprints.ca/images/google_drive/full/1_AJs_dijr5cCXQTrYg7f32dwFRQtv_LY.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,cardspace,126.36,84.37,70.62,93.78,55.74,35.92,False,borderless,141.69,99.51,78.21,106.47,63.49,26.68,7852,130.94,92.06,76.39,99.8,54.56,41.55,7852,117.19,49.75,54.42,73.79,67.44,23.85,5629,115.6,96.18,73.47,95.08,42.13,51.61,5629
catalogue,silver,Sword of Dungeons & Dragons [UST],PsilosX,,,231482,Sword of Dungeons & Dragons [ust 163],full,https://cdn.proxyprints.ca/images/google_drive/full/1-LXjjUd1nCHqXd4-QRo5kO3oniF70pcJ.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,raw,42.56,50.21,74.38,55.72,31.81,37.41,False,borderless,26.66,32.49,72.59,43.91,45.93,24.29,9072,57.99,63.98,87.03,69.66,29.04,67.14,8424,85.6,104.38,137.89,109.29,52.28,58.19,6664,0,0,0,0.0,0,0.0,6664
catalogue,silver,Sword of Dungeons & Dragons [UST],PsilosX,,,231482,Sword of Dungeons & Dragons [ust 163],full,https://cdn.proxyprints.ca/images/google_drive/full/1-LXjjUd1nCHqXd4-QRo5kO3oniF70pcJ.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,production,42.56,50.21,74.38,55.72,31.81,37.41,False,borderless,26.66,32.49,72.59,43.91,45.93,24.29,9072,57.99,63.98,87.03,69.66,29.04,67.14,8424,85.6,104.38,137.89,109.29,52.28,58.19,6664,0,0,0,0.0,0,0.0,6664
catalogue,silver,Sword of Dungeons & Dragons [UST],PsilosX,,,231482,Sword of Dungeons & Dragons [ust 163],full,https://cdn.proxyprints.ca/images/google_drive/full/1-LXjjUd1nCHqXd4-QRo5kO3oniF70pcJ.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,borderless,cardspace,57.23,65.34,88.86,70.48,31.64,54.31,False,borderless,38.42,48.75,91.8,59.66,53.38,35.35,7852,79.59,78.52,94.08,84.06,15.56,65.01,7852,94.56,117.75,153.24,121.85,58.68,59.2,5629,16.33,16.33,16.33,16.33,0.0,57.69,5629
catalogue,silver,Jackknight (Normal) [UST],PsilosX,,,228126,Jackknight [ust 11],full,https://cdn.proxyprints.ca/images/google_drive/full/10lpcGglrnQs8kdVT1Mw-LxnU4UZ85Y-e.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,raw,109.68,118.52,123.97,117.39,14.29,27.62,False,borderless,138.58,149.72,156.6,148.3,18.02,55.56,9072,139.15,150.36,157.29,148.93,18.14,54.94,8424,161,174,182,172.33,21,0.0,6664,0,0,0,0.0,0,0.0,6664
catalogue,silver,Jackknight (Normal) [UST],PsilosX,,,228126,Jackknight [ust 11],full,https://cdn.proxyprints.ca/images/google_drive/full/10lpcGglrnQs8kdVT1Mw-LxnU4UZ85Y-e.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,production,109.68,118.52,123.97,117.39,14.29,27.62,False,borderless,138.58,149.72,156.6,148.3,18.02,55.56,9072,139.15,150.36,157.29,148.93,18.14,54.94,8424,161,174,182,172.33,21,0.0,6664,0,0,0,0.0,0,0.0,6664
catalogue,silver,Jackknight (Normal) [UST],PsilosX,,,228126,Jackknight [ust 11],full,https://cdn.proxyprints.ca/images/google_drive/full/10lpcGglrnQs8kdVT1Mw-LxnU4UZ85Y-e.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,cardspace,109.69,125.57,131.91,122.39,22.23,41.73,False,borderless,148.03,170.07,179.33,165.81,31.3,32.5,7852,136.86,160.8,169.94,155.87,33.08,31.14,7852,132.58,150.12,157.1,146.6,24.52,38.47,5629,21.28,21.28,21.28,21.28,0.0,64.79,5629
catalogue,silver,Bog Humbugs [HHO],PsilosX,,,230372,Bog Humbugs [hho 18],full,https://cdn.proxyprints.ca/images/google_drive/full/11bGtJSTupEgSPyoIAIvRsBf7s20udY-B.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,raw,57.6,53.33,86.66,65.86,33.34,22.43,False,borderless,68.87,58.58,92.22,73.22,33.64,38.74,9072,74.87,68.49,105.34,82.9,36.85,46.24,8424,86.67,86.23,149.08,107.32,62.85,4.76,6664,0,0,0,0.0,0,0.0,6664
catalogue,silver,Bog Humbugs [HHO],PsilosX,,,230372,Bog Humbugs [hho 18],full,https://cdn.proxyprints.ca/images/google_drive/full/11bGtJSTupEgSPyoIAIvRsBf7s20udY-B.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,production,57.6,53.33,86.66,65.86,33.34,22.43,False,borderless,68.87,58.58,92.22,73.22,33.64,38.74,9072,74.87,68.49,105.34,82.9,36.85,46.24,8424,86.67,86.23,149.08,107.32,62.85,4.76,6664,0,0,0,0.0,0,0.0,6664
catalogue,silver,Bog Humbugs [HHO],PsilosX,,,230372,Bog Humbugs [hho 18],full,https://cdn.proxyprints.ca/images/google_drive/full/11bGtJSTupEgSPyoIAIvRsBf7s20udY-B.jpg?jpgQuality=100&dpi=250,680,925,0.73514,bleed,,cardspace,66.21,61.15,96.08,74.48,34.92,31.44,False,borderless,76.67,65.29,101.05,81.0,35.76,26.94,7852,81.07,72.79,111.3,88.39,38.52,32.68,7852,87.83,87.28,152.7,109.27,65.42,3.73,5629,19.25,19.25,19.25,19.25,0.0,62.4,5629
